Index,RawL,RawR,ConvL,ConvR,MaxRL,MaxRR,MaxCL,MaxCR,IdxL,IdxR,VelL,VelR,NoiseL,NoiseR
0, -0.392300,  0.052880,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
1, -0.011300, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
2, -0.011300, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
3, -0.010300, -0.005120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
4, -0.008300, -0.004120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
5, -0.005300, -0.004120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
6, -0.004300, -0.004120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
7, -0.004300, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
8, -0.004300, -0.007120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
9, -0.002300, -0.007120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
10,  0.000700, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
11,  0.001700, -0.005120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
12,  0.002700, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
13,  0.002700, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
14,  0.003700, -0.006120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
15,  0.005700, -0.005120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
16,  0.007700, -0.002120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
17,  0.007700, -0.000120,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
18,  0.007700,  0.001880,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
19,  0.008700,  0.003880,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
20,  0.008700,  0.006880,  0.000000,  0.000000,  0.111700,  2.067880,  0.001000,  0.019120,  0.000000,  0.000000,  0.000000,  0.000000,  0.058700,  0.083880
