Index,RawL,RawR,ConvL,ConvR,MaxRL,MaxRR,MaxCL,MaxCR,IdxL,IdxR,VelL,VelR,NoiseL,NoiseR
0, -0.315240,  0.056950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
1, -0.078240, -0.002050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
2, -0.078240, -0.003050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
3, -0.078240, -0.003050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
4, -0.079240, -0.002050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
5, -0.080240, -0.003050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
6, -0.081240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
7, -0.081240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
8, -0.082240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
9, -0.082240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
10, -0.082240, -0.007050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
11, -0.083240, -0.007050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
12, -0.083240, -0.006050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
13, -0.082240, -0.006050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
14, -0.083240, -0.007050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
15, -0.083240, -0.007050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
16, -0.083240, -0.008050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
17, -0.083240, -0.007050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
18, -0.081240, -0.006050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
19, -0.080240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
20, -0.079240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
21, -0.079240, -0.005050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
22, -0.078240, -0.004050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
23, -0.075240, -0.002050,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
24, -0.071240,  0.000950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
25, -0.068240,  0.002950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
26, -0.066240,  0.004950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
27, -0.063240,  0.007950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
28, -0.058240,  0.012950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
29, -0.051240,  0.016950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
30, -0.046240,  0.018950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
31, -0.041240,  0.019950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
32, -0.036240,  0.021950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
33, -0.031240,  0.025950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
34, -0.026240,  0.028950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
35, -0.022240,  0.031950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
36, -0.019240,  0.031950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
37, -0.016240,  0.033950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
38, -0.011240,  0.036950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
39, -0.007240,  0.039950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
40, -0.005240,  0.040950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
41, -0.004240,  0.041950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
42, -0.003240,  0.042950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
43, -0.002240,  0.043950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
44, -0.001240,  0.044950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
45, -0.002240,  0.044950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
46, -0.003240,  0.044950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
47, -0.002240,  0.045950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
48, -0.002240,  0.047950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
49, -0.001240,  0.049950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
50, -0.002240,  0.050950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
51, -0.003240,  0.050950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
52, -0.004240,  0.051950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
53, -0.004240,  0.052950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
54, -0.005240,  0.053950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
55, -0.006240,  0.053950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
56, -0.007240,  0.052950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
57, -0.009240,  0.052950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
58, -0.009240,  0.051950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
59, -0.010240,  0.051950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
60, -0.012240,  0.049950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
61, -0.013240,  0.048950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
62, -0.015240,  0.047950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
63, -0.016240,  0.046950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
64, -0.017240,  0.044950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
65, -0.018240,  0.043950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
66, -0.020240,  0.041950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
67, -0.022240,  0.040950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
68, -0.023240,  0.040950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
69, -0.025240,  0.040950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
70, -0.026240,  0.038950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
71, -0.029240,  0.037950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
72, -0.031240,  0.036950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
73, -0.033240,  0.036950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
74, -0.035240,  0.036950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
75, -0.039240,  0.035950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
76, -0.043240,  0.034950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
77, -0.045240,  0.034950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
78, -0.048240,  0.034950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
79, -0.050240,  0.033950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
80, -0.053240,  0.032950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
81, -0.056240,  0.030950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
82, -0.059240,  0.029950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
83, -0.060240,  0.028950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
84, -0.061240,  0.028950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
85, -0.063240,  0.026950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
86, -0.064240,  0.024950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
87, -0.066240,  0.022950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
88, -0.067240,  0.021950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
89, -0.068240,  0.020950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
90, -0.069240,  0.018950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
91, -0.069240,  0.016950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
92, -0.070240,  0.015950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
93, -0.070240,  0.014950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
94, -0.068240,  0.014950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
95, -0.068240,  0.013950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
96, -0.069240,  0.012950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
97, -0.069240,  0.011950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
98, -0.068240,  0.011950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
99, -0.067240,  0.012950,  0.000000,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
100, -0.066240,  0.011950, -0.000010,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
101, -0.066240,  0.011950, -0.000010,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
102, -0.067240,  0.011950, -0.000010,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
103, -0.066240,  0.010950, -0.000010,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
104, -0.065240,  0.011950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
105, -0.065240,  0.011950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
106, -0.064240,  0.011950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
107, -0.063240,  0.011950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
108, -0.062240,  0.012950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
109, -0.059240,  0.014950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
110, -0.058240,  0.016950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
111, -0.057240,  0.017950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
112, -0.057240,  0.018950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
113, -0.055240,  0.019950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
114, -0.052240,  0.021950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
115, -0.051240,  0.023950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
116, -0.050240,  0.024950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
117, -0.050240,  0.025950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
118, -0.048240,  0.025950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
119, -0.045240,  0.026950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
120, -0.043240,  0.026950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
121, -0.042240,  0.026950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
122, -0.042240,  0.025950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
123, -0.040240,  0.026950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
124, -0.038240,  0.026950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
125, -0.036240,  0.027950, -0.000020,  0.000000,  1.600240,  0.504050,  0.001000,  0.000340,  0.000000,774.000000,  0.000000,5024.850586,  0.067240,  0.068050
