Index,RawL,RawR,ConvL,ConvR,MaxRL,MaxRR,MaxCL,MaxCR,IdxL,IdxR,VelL,VelR,NoiseL,NoiseR
0,  0.388100, -0.082480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
1,  0.048100, -0.057480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
2,  0.046100, -0.056480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
3,  0.045100, -0.056480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
4,  0.043100, -0.057480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
5,  0.040100, -0.059480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
6,  0.037100, -0.059480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
7,  0.035100, -0.060480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
8,  0.033100, -0.061480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
9,  0.030100, -0.062480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
10,  0.027100, -0.063480,  0.000000,  0.000000,  1.331900,  0.597520,  0.001000,  0.000460,853.000000,809.000000,4391.437988,4713.116211,  0.089900,  0.049480
