Index,RawL,RawR,ConvL,ConvR,MaxRL,MaxRR,MaxCL,MaxCR,IdxL,IdxR,VelL,VelR,NoiseL,NoiseR
0,  0.218670,  0.306790,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
1,  0.022670, -0.023210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
2,  0.019670, -0.024210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
3,  0.017670, -0.025210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
4,  0.016670, -0.026210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
5,  0.014670, -0.026210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
6,  0.011670, -0.027210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
7,  0.008670, -0.028210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
8,  0.004670, -0.029210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
9,  0.002670, -0.029210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
10, -0.000330, -0.028210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
11, -0.002330, -0.028210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
12, -0.007330, -0.028210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
13, -0.011330, -0.030210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
14, -0.014330, -0.030210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
15, -0.017330, -0.030210,  0.000000,  0.000000,  2.033330,  1.147210,  0.001000,  0.000500,902.000000,811.000000,4062.653809,4696.467285,  0.087670,  0.077210
